id,name,content,difficulty
1043,Grid Illumination,"['On', 'N', 'x', 'N', 'grid', 'cell', 'x', 'N', 'N', 'number', 'lamps', 'tells', 'us', 'location', 'lamp', 'Each', 'lamp', 'illuminates', 'every', 'square', 'diagonals', 'Queen', 'For', 'answer', 'query', 'cell', 'else', 'After', 'query', 'order', 'given', 'turn', 'cell', 'adjacent', 'share', 'corner', 'edge', 'cell', 'Return', 'array', 'equal', 'answer', 'query', 'Example', 'N', 'lamps', 'queries', 'Before', 'performing', 'first', 'query', 'lamps', 'The', 'grid', 'representing', 'cells', 'lit', 'looks', 'like', 'top', 'left', 'bottom', 'right', 'Then', 'query', 'returns', 'cell', 'After', 'lamp', 'turns', 'grid', 'looks', 'like', 'Before', 'performing', 'second', 'query', 'lamp', 'Now', 'query', 'returns', 'cell', 'longer', 'N']",3
1042,Minimum Cost to Merge Stones,"['There', 'N', 'piles', 'stones', 'arranged', 'The', 'pile', 'A', 'move', 'consists', 'merging', 'piles', 'one', 'cost', 'move', 'equal', 'total', 'number', 'stones', 'K', 'Find', 'minimum', 'cost', 'merge', 'piles', 'stones', 'one', 'If', 'return', 'Example', 'stones', 'K', 'We', 'start', 'We', 'merge', 'cost', 'left', 'We', 'merge', 'cost', 'left', 'We', 'merge', 'cost', 'left', 'The', 'total', 'cost', 'minimum', 'Example', 'stones', 'K', 'After', 'merge', 'piles', 'merge', 'So', 'task', 'Example', 'stones', 'K', 'We', 'start', 'We', 'merge', 'cost', 'left', 'We', 'merge', 'cost', 'left', 'The', 'total', 'cost', 'minimum', 'K']",3
1041,Available Captures for Rook,"['On', 'x', 'one', 'white', 'There', 'also', 'may', 'empty', 'white', 'black', 'These', 'given', 'characters', 'Uppercase', 'characters', 'represent', 'white', 'lowercase', 'characters', 'represent', 'black', 'The', 'rook', 'moves', 'rules', 'chooses', 'one', 'four', 'cardinal', 'directions', 'moves', 'direction', 'chooses', 'reaches', 'edge', 'captures', 'opposite', 'colored', 'pawn', 'moving', 'square', 'rooks', 'cannot', 'move', 'square', 'friendly', 'Return', 'number', 'pawns', 'rook', 'capture', 'one', 'Example', 'In', 'example', 'rook', 'able', 'capture', 'Example', 'Bishops', 'blocking', 'rook', 'capture', 'Example', 'The', 'rook', 'capture', 'pawns', 'positions', 'either', 'There', 'exactly', 'one', 'cell']",1
1040,Maximum Binary Tree II,"['We', 'given', 'maximum', 'tree', 'every', 'node', 'value', 'greater', 'value', 'Just', 'previous', 'given', 'constructed', 'recursively', 'If', 'A', 'return', 'let', 'largest', 'element', 'Create', 'root', 'node', 'value', 'The', 'left', 'child', 'root', 'The', 'right', 'child', 'Return', 'Note', 'given', 'A', 'root', 'node', 'root', 'Suppose', 'B', 'copy', 'A', 'value', 'val', 'appended', 'It', 'guaranteed', 'B', 'unique', 'Return', 'Example', 'root', 'val', 'A', 'B', 'Example', 'root', 'val', 'A', 'B', 'Example', 'root', 'val', 'A', 'B']",2
1039,Find the Town Judge,"['In', 'N', 'people', 'labelled', 'There', 'rumor', 'one', 'people', 'secretly', 'town', 'If', 'judge', 'The', 'town', 'judge', 'trusts', 'Everybody', 'town', 'trusts', 'town', 'There', 'exactly', 'one', 'person', 'satisfies', 'properties', 'You', 'given', 'array', 'pairs', 'representing', 'person', 'labelled', 'trusts', 'person', 'labelled', 'If', 'town', 'judge', 'exists', 'return', 'label', 'town', 'return', 'Example', 'N', 'trust', 'Example', 'N', 'trust', 'Example', 'N', 'trust', 'Example', 'N', 'trust', 'Example', 'N', 'trust', 'N', 'different', 'N']",1
1038,Number of Squareful Arrays,"['Given', 'array', 'A', 'array', 'squareful', 'every', 'pair', 'adjacent', 'sum', 'perfect', 'Return', 'number', 'permutations', 'A', 'Two', 'permutations', 'differ', 'index', 'Example', 'valid', 'Example']",3
1037,Minimum Number of K Consecutive Bit Flips,"['In', 'array', 'A', 'containing', 'choosing', 'subarray', 'length', 'K', 'simultaneously', 'changing', 'every', 'subarray', 'every', 'subarray', 'Return', 'minimum', 'number', 'flips', 'required', 'If', 'return', 'Example', 'A', 'K', 'Flip', 'flip', 'Example', 'A', 'K', 'matter', 'flip', 'subarrays', 'size', 'make', 'array', 'become', 'Example', 'A', 'K', 'Flip', 'becomes', 'Flip', 'becomes', 'Flip', 'becomes', 'K']",3
1036,Rotting Oranges,"['In', 'given', 'cell', 'one', 'value', 'representing', 'empty', 'value', 'representing', 'fresh', 'value', 'representing', 'rotten', 'Every', 'fresh', 'orange', 'adjacent', 'rotten', 'orange', 'becomes', 'Return', 'minimum', 'number', 'minutes', 'must', 'elapse', 'cell', 'fresh', 'If', 'return', 'Example', 'Example', 'The', 'orange', 'bottom', 'left', 'corner', 'column', 'never', 'rotting', 'happens', 'Example', 'Since', 'already', 'fresh', 'oranges', 'minute', 'answer']",1
1035,Cousins in Binary Tree,"['In', 'binary', 'root', 'node', 'depth', 'children', 'depth', 'k', 'node', 'depth', 'Two', 'nodes', 'binary', 'tree', 'cousins', 'different', 'We', 'given', 'root', 'binary', 'tree', 'unique', 'values', 'two', 'different', 'nodes', 'nodes', 'corresponding', 'values', 'x', 'Example', 'root', 'x', 'Example', 'root', 'x', 'Example', 'root', 'x', 'false', 'The', 'number', 'nodes', 'tree', 'Each', 'node', 'unique', 'integer', 'value']",1
1034,Subarrays with K Different Integers,"['Given', 'array', 'A', 'positive', 'call', 'necessarily', 'subarray', 'A', 'good', 'number', 'different', 'integers', 'subarray', 'exactly', 'different', 'Return', 'number', 'good', 'subarrays', 'Example', 'A', 'K', 'Subarrays', 'formed', 'exactly', 'different', 'Example', 'A', 'K', 'Subarrays', 'formed', 'exactly', 'different', 'K']",3
1033,Broken Calculator,"['On', 'broken', 'calculator', 'number', 'showing', 'perform', 'two', 'Multiply', 'number', 'display', 'Subtract', 'number', 'calculator', 'displaying', 'number', 'Return', 'minimum', 'number', 'operations', 'needed', 'display', 'number', 'Example', 'X', 'Y', 'Use', 'double', 'operation', 'decrement', 'operation', 'Example', 'X', 'Y', 'Use', 'decrement', 'double', 'Example', 'X', 'Y', 'Use', 'decrement', 'double', 'Example', 'X', 'Y', 'Use', 'decrement', 'operations', 'X', 'Y']",2
1032,Satisfiability of Equality Equations,"['Given', 'array', 'strings', 'represent', 'relationships', 'string', 'length', 'takes', 'one', 'two', 'different', 'b', 'lowercase', 'letters', 'necessarily', 'represent', 'variable', 'Return', 'possible', 'assign', 'integers', 'variable', 'satisfy', 'given', 'Example', 'If', 'assign', 'b', 'first', 'equation', 'There', 'way', 'assign', 'variables', 'satisfy', 'Example', 'We', 'could', 'assign', 'b', 'satisfy', 'Example', 'Example', 'Example', 'lowercase', 'letters', 'either']",2
1031,Add to Array-Form of Integer,"['For', 'integer', 'array', 'digits', 'left', 'right', 'For', 'X', 'array', 'form', 'Given', 'A', 'return', 'integer', 'Example', 'A', 'K', 'Example', 'A', 'K', 'Example', 'A', 'K', 'Example', 'A', 'K', 'K', 'If']",1
1030,Smallest String Starting From Leaf,"['Given', 'root', 'binary', 'node', 'value', 'representing', 'letters', 'value', 'represents', 'value', 'represents', 'Find', 'lexicographically', 'smallest', 'string', 'starts', 'leaf', 'tree', 'ends', 'shorter', 'prefix', 'string', 'lexicographically', 'lexicographically', 'smaller', 'A', 'leaf', 'node', 'node', 'Example', 'Example', 'Example', 'The', 'number', 'nodes', 'given', 'tree', 'Each', 'node', 'tree', 'value']",2
1029,Vertical Order Traversal of a Binary Tree,"['Given', 'binary', 'return', 'vertical', 'order', 'traversal', 'For', 'node', 'position', 'left', 'right', 'children', 'positions', 'Running', 'vertical', 'line', 'X', 'X', 'whenever', 'vertical', 'line', 'touches', 'report', 'values', 'nodes', 'order', 'top', 'bottom', 'Y', 'If', 'two', 'nodes', 'value', 'node', 'reported', 'first', 'value', 'Return', 'reports', 'order', 'X', 'Every', 'report', 'list', 'values', 'Example', 'Without', 'loss', 'assume', 'root', 'node', 'position', 'node', 'value', 'occurs', 'position', 'The', 'nodes', 'values', 'occur', 'positions', 'The', 'node', 'value', 'occurs', 'position', 'The', 'node', 'value', 'occurs', 'position', 'Example', 'The', 'node', 'value', 'node', 'value', 'position', 'according', 'given', 'report', 'node', 'value', 'comes', 'first', 'since', 'smaller', 'The', 'tree', 'Each', 'value']",2
1028,Interval List Intersections,"['Given', 'two', 'closed', 'list', 'intervals', 'pairwise', 'disjoint', 'sorted', 'Return', 'intersection', 'two', 'interval', 'closed', 'interval', 'set', 'real', 'numbers', 'x', 'x', 'two', 'closed', 'intervals', 'set', 'real', 'numbers', 'either', 'represented', 'closed', 'For', 'intersection', 'Example', 'A', 'B', 'The', 'inputs', 'desired', 'output', 'lists', 'arrays', 'types', 'changed', 'April', 'Please', 'reset', 'default', 'code', 'definition', 'get', 'new', 'method']",2
1027,Sum of Even Numbers After Queries,"['We', 'array', 'A', 'array', 'For', 'val', 'add', 'answer', 'query', 'sum', 'even', 'values', 'given', 'index', 'query', 'permanently', 'modifies', 'array', 'Return', 'answer', 'Your', 'answer', 'array', 'answer', 'Example', 'A', 'queries', 'At', 'array', 'After', 'adding', 'array', 'sum', 'even', 'values', 'After', 'adding', 'array', 'sum', 'even', 'values', 'After', 'adding', 'array', 'sum', 'even', 'values', 'After', 'adding', 'array', 'sum', 'even', 'values']",1
1026,String Without AAA or BBB,"['Given', 'two', 'integers', 'A', 'return', 'string', 'S', 'S', 'length', 'A', 'B', 'contains', 'exactly', 'A', 'exactly', 'B', 'The', 'occur', 'The', 'substring', 'occur', 'Example', 'A', 'B', 'correct', 'Example', 'A', 'B', 'A', 'B', 'It', 'guaranteed', 'S', 'exists', 'given', 'A']",2
1025,Minimum Cost For Tickets,"['In', 'country', 'popular', 'train', 'planned', 'train', 'travelling', 'one', 'year', 'The', 'days', 'year', 'travel', 'given', 'array', 'Each', 'day', 'integer', 'Train', 'tickets', 'sold', 'different', 'pass', 'sold', 'pass', 'sold', 'pass', 'sold', 'The', 'passes', 'allow', 'many', 'days', 'consecutive', 'For', 'get', 'pass', 'day', 'travel', 'day', 'Return', 'minimum', 'number', 'dollars', 'need', 'travel', 'every', 'day', 'given', 'list', 'Example', 'days', 'costs', 'For', 'one', 'way', 'buy', 'passes', 'lets', 'travel', 'travel', 'On', 'day', 'bought', 'pass', 'covered', 'day', 'On', 'day', 'bought', 'pass', 'covered', 'days', 'On', 'day', 'bought', 'pass', 'covered', 'day', 'In', 'total', 'spent', 'covered', 'days', 'Example', 'days', 'costs', 'For', 'one', 'way', 'buy', 'passes', 'lets', 'travel', 'travel', 'On', 'day', 'bought', 'pass', 'covered', 'days', 'On', 'day', 'bought', 'pass', 'covered', 'day', 'In', 'total', 'spent', 'covered', 'days', 'days', 'strictly', 'increasing']",2
1024,Triples with Bitwise AND Equal To Zero,"['Given', 'array', 'integers', 'find', 'number', 'indices', 'j', 'k', 'Example', 'We', 'could', 'choose', 'following', 'k']",3
1023,Time Based Key-Value Store,"['Create', 'timebased', 'store', 'supports', 'two', 'string', 'int', 'Stores', 'key', 'along', 'given', 'int', 'Returns', 'value', 'called', 'If', 'multiple', 'returns', 'one', 'largest', 'If', 'returns', 'empty', 'string', 'Example', 'inputs', 'inputs', 'TimeMap', 'store', 'key', 'value', 'along', 'timestamp', 'output', 'output', 'since', 'value', 'corresponding', 'foo', 'timestamp', 'timestamp', 'value', 'timestamp', 'ie', 'output', 'Example', 'inputs', 'inputs', 'All', 'strings', 'All', 'strings', 'The', 'timestamps', 'operations', 'strictly', 'timestamp', 'called', 'total', 'times', 'per', 'test']",2
1022,Unique Paths III,"['On', 'types', 'represents', 'starting', 'There', 'exactly', 'one', 'starting', 'represents', 'ending', 'There', 'exactly', 'one', 'ending', 'represents', 'empty', 'squares', 'walk', 'represents', 'obstacles', 'cannot', 'walk', 'Return', 'number', 'starting', 'square', 'ending', 'walk', 'every', 'Example', 'We', 'following', 'two', 'Example', 'We', 'following', 'four', 'Example', 'There', 'path', 'walks', 'every', 'empty', 'square', 'exactly', 'Note', 'starting', 'ending', 'square', 'anywhere']",3
1021,Distribute Coins in Binary Tree,"['Given', 'root', 'binary', 'tree', 'N', 'tree', 'N', 'coins', 'In', 'one', 'may', 'choose', 'two', 'adjacent', 'nodes', 'move', 'one', 'coin', 'one', 'node', 'move', 'may', 'parent', 'child', 'Return', 'number', 'moves', 'required', 'make', 'every', 'node', 'exactly', 'one', 'Example', 'From', 'root', 'move', 'one', 'coin', 'left', 'one', 'coin', 'right', 'Example', 'From', 'left', 'child', 'move', 'two', 'coins', 'root', 'two', 'move', 'one', 'coin', 'root', 'tree', 'right', 'Example', 'Example', 'N', 'N']",2
1020,Longest Turbulent Subarray,"['A', 'subarray', 'A', 'said', 'turbulent', 'For', 'k', 'k', 'k', 'k', 'k', 'k', 'That', 'subarray', 'turbulent', 'comparison', 'sign', 'flips', 'adjacent', 'pair', 'elements', 'Return', 'length', 'size', 'turbulent', 'subarray', 'Example', 'Example', 'Example']",2
1019,Squares of a Sorted Array,"['Given', 'array', 'integers', 'array', 'squares', 'sorted', 'Example', 'Example', 'sorted']",1
1018,Largest Perimeter Triangle,"['Given', 'array', 'A', 'positive', 'return', 'largest', 'perimeter', 'triangle', 'formed', 'If', 'impossible', 'form', 'return', 'Example', 'Example', 'Example', 'Example']",1
1017,Odd Even Jump,"['You', 'given', 'integer', 'array', 'starting', 'make', 'series', 'The', 'series', 'called', 'odd', 'numbered', 'jumps', 'series', 'called', 'even', 'numbered', 'You', 'may', 'index', 'forward', 'index', 'following', 'During', 'odd', 'numbered', 'jumps', 'jumps', 'jump', 'index', 'smallest', 'possible', 'If', 'multiple', 'indexes', 'jump', 'smallest', 'index', 'During', 'even', 'numbered', 'jumps', 'jumps', 'jump', 'index', 'If', 'multiple', 'indexes', 'jump', 'smallest', 'index', 'may', 'case', 'index', 'legal', 'A', 'starting', 'index', 'good', 'starting', 'reach', 'end', 'array', 'jumping', 'number', 'times', 'Return', 'number', 'good', 'starting', 'Example', 'From', 'starting', 'index', 'jump', 'smallest', 'among', 'greater', 'equal', 'jump', 'From', 'starting', 'index', 'jump', 'jump', 'From', 'starting', 'index', 'jump', 'reached', 'From', 'starting', 'index', 'reached', 'end', 'In', 'different', 'starting', 'indexes', 'reach', 'end', 'number', 'Example', 'From', 'starting', 'index', 'make', 'jumps', 'During', 'jump', 'first', 'jump', 'smallest', 'value', 'greater', 'equal', 'During', 'jump', 'jump', 'largest', 'value', 'less', 'equal', 'also', 'largest', 'smaller', 'jump', 'During', 'jump', 'jump', 'smallest', 'value', 'greater', 'equal', 'We', 'jump', 'starting', 'index', 'In', 'similar', 'deduce', 'From', 'starting', 'index', 'jump', 'reach', 'From', 'starting', 'index', 'jump', 'jump', 'From', 'starting', 'index', 'jump', 'reach', 'From', 'starting', 'index', 'already', 'In', 'different', 'starting', 'indexes', 'reach', 'end', 'number', 'Example', 'We', 'reach', 'end', 'starting', 'indexes']",3
1016,Subarray Sums Divisible by K,"['Given', 'array', 'A', 'return', 'number', 'subarrays', 'sum', 'divisible', 'Example', 'A', 'K', 'There', 'subarrays', 'sum', 'divisible', 'K', 'K']",2
1014,K Closest Points to Origin,"['We', 'list', 'Find', 'K', 'closest', 'points', 'origin', 'distance', 'two', 'points', 'plane', 'Euclidean', 'You', 'may', 'return', 'answer', 'guaranteed', 'unique', 'order', 'Example', 'points', 'K', 'The', 'distance', 'origin', 'The', 'distance', 'origin', 'Since', 'closer', 'We', 'want', 'closest', 'K', 'points', 'answer', 'Example', 'points', 'K', 'answer', 'would', 'also', 'K']",2
1013,Fibonacci Number,"['commonly', 'called', 'number', 'sum', 'two', 'preceding', 'starting', 'That', 'N', 'Given', 'calculate', 'Example', 'Example', 'Example', 'N']",1
1012,Equal Rational Numbers,"['Given', 'two', 'strings', 'S', 'represents', 'rational', 'return', 'True', 'represent', 'The', 'strings', 'may', 'use', 'parentheses', 'denote', 'repeating', 'part', 'rational', 'In', 'general', 'rational', 'number', 'represented', 'using', 'The', 'number', 'one', 'following', 'three', 'The', 'repeating', 'portion', 'decimal', 'expansion', 'conventionally', 'denoted', 'within', 'pair', 'round', 'For', 'Both', 'correct', 'representations', 'Example', 'S', 'T', 'Because', 'represents', 'represents', 'strings', 'represent', 'Example', 'S', 'T', 'Example', 'S', 'T', 'represents', 'repeated', 'equals', 'link', 'represents', 'number', 'formed', 'Each', 'part', 'consists', 'The', 'begin', 'restriction', 'digits']",3
1011,Flip Binary Tree To Match Preorder Traversal,"['Given', 'binary', 'tree', 'N', 'node', 'different', 'value', 'A', 'node', 'binary', 'tree', 'swapping', 'left', 'child', 'right', 'child', 'Consider', 'sequence', 'values', 'reported', 'preorder', 'traversal', 'starting', 'Call', 'sequence', 'N', 'values', 'preorder', 'node', 'means', 'report', 'current', 'left', 'right', 'Our', 'goal', 'flip', 'least', 'number', 'nodes', 'tree', 'voyage', 'tree', 'matches', 'voyage', 'If', 'return', 'values', 'nodes', 'You', 'may', 'return', 'answer', 'If', 'cannot', 'return', 'list', 'Example', 'root', 'voyage', 'Example', 'root', 'voyage', 'Example', 'root', 'voyage', 'N']",2
1010,Powerful Integers,"['Given', 'two', 'positive', 'integers', 'x', 'integer', 'equal', 'integers', 'j', 'Return', 'list', 'powerful', 'integers', 'value', 'less', 'equal', 'You', 'may', 'return', 'answer', 'In', 'value', 'occur', 'Example', 'x', 'bound', 'Example', 'x', 'bound', 'x']",1
1009,Pancake Sorting,"['Given', 'array', 'perform', 'choose', 'positive', 'reverse', 'order', 'first', 'k', 'elements', 'We', 'want', 'perform', 'zero', 'pancake', 'flips', 'one', 'another', 'sort', 'array', 'Return', 'corresponding', 'sequence', 'pancake', 'flips', 'sort', 'answer', 'sorts', 'array', 'within', 'flips', 'judged', 'Example', 'We', 'perform', 'pancake', 'k', 'values', 'Starting', 'A', 'After', 'flip', 'A', 'After', 'flip', 'A', 'After', 'flip', 'A', 'After', 'flip', 'A', 'Example', 'The', 'input', 'already', 'need', 'flip', 'Note', 'would', 'also', 'permutation']",2
